t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222916625000000,0,PREP,P01,S01,tipPinch,52,191,375,207,337,PREP_START,0,0
222916640000000,1,PREP,P01,S01,tipPinch,52,189,379,207,337,,0,0
222916656000000,2,PREP,P01,S01,tipPinch,52,194,379,204,335,,0,0
222916656000000,3,PREP,P01,S01,tipPinch,52,193,375,205,336,,0,0
222916671000000,4,PREP,P01,S01,tipPinch,52,194,379,209,336,,0,0
222916687000000,5,PREP,P01,S01,tipPinch,52,192,374,205,336,,0,0
222916687000000,6,PREP,P01,S01,tipPinch,52,193,376,206,336,,0,0
222916703000000,7,PREP,P01,S01,tipPinch,52,194,376,205,335,,0,0
222916718000000,8,PREP,P01,S01,tipPinch,52,193,378,205,334,,0,0
222916718000000,9,PREP,P01,S01,tipPinch,52,192,375,206,336,,0,0
222916734000000,10,PREP,P01,S01,tipPinch,52,193,377,206,337,,0,0
222916750000000,11,PREP,P01,S01,tipPinch,52,193,377,206,336,,0,0
222916750000000,12,PREP,P01,S01,tipPinch,52,194,376,207,335,,0,0
222916765000000,13,PREP,P01,S01,tipPinch,52,195,378,207,335,,0,0
222916765000000,14,PREP,P01,S01,tipPinch,52,193,378,208,335,,0,0
222916781000000,15,PREP,P01,S01,tipPinch,52,192,378,208,334,,0,0
222916796000000,16,PREP,P01,S01,tipPinch,52,195,378,208,335,,0,0
222916796000000,17,PREP,P01,S01,tipPinch,52,193,379,208,333,,0,0
222916812000000,18,PREP,P01,S01,tipPinch,52,194,375,210,336,,0,0
222916828000000,19,PREP,P01,S01,tipPinch,52,194,379,211,335,,0,0
222916828000000,20,PREP,P01,S01,tipPinch,52,194,378,210,336,,0,0
222916843000000,21,PREP,P01,S01,tipPinch,52,195,379,210,336,,0,0
222916859000000,22,PREP,P01,S01,tipPinch,52,194,377,210,335,,0,0
222916859000000,23,PREP,P01,S01,tipPinch,52,196,377,210,336,,0,0
222916875000000,24,PREP,P01,S01,tipPinch,52,179,377,210,335,,0,0
222916875000000,25,PREP,P01,S01,tipPinch,52,193,380,211,336,,0,0
222916890000000,26,PREP,P01,S01,tipPinch,52,186,378,211,336,,0,0
222916906000000,27,PREP,P01,S01,tipPinch,52,194,378,210,336,,0,0
222916906000000,28,PREP,P01,S01,tipPinch,52,196,377,211,336,,0,0
222916921000000,29,PREP,P01,S01,tipPinch,52,194,373,212,335,,0,0
222916937000000,30,PREP,P01,S01,tipPinch,52,198,375,210,336,,0,0
222916937000000,31,PREP,P01,S01,tipPinch,52,197,378,211,335,,0,0
222916953000000,32,PREP,P01,S01,tipPinch,52,195,376,208,331,,0,0
222916968000000,33,PREP,P01,S01,tipPinch,52,194,379,211,336,,0,0
222916968000000,34,PREP,P01,S01,tipPinch,52,194,377,211,336,,0,0
222916984000000,35,PREP,P01,S01,tipPinch,52,194,377,212,338,,0,0
222917000000000,36,PREP,P01,S01,tipPinch,52,193,377,211,336,,0,0
222917000000000,37,PREP,P01,S01,tipPinch,52,195,377,211,336,,0,0
222917015000000,38,PREP,P01,S01,tipPinch,52,194,375,209,336,,0,0
222917015000000,39,PREP,P01,S01,tipPinch,52,195,378,209,336,,0,0
222917031000000,40,PREP,P01,S01,tipPinch,52,195,378,211,338,,0,0
222917046000000,41,PREP,P01,S01,tipPinch,52,193,378,211,336,,0,0
222917046000000,42,PREP,P01,S01,tipPinch,52,194,377,208,336,,0,0
222917062000000,43,PREP,P01,S01,tipPinch,52,193,377,212,335,,0,0
222917078000000,44,PREP,P01,S01,tipPinch,52,193,377,211,336,,0,0
222917078000000,45,PREP,P01,S01,tipPinch,52,194,376,212,336,,0,0
222917093000000,46,PREP,P01,S01,tipPinch,52,193,377,212,336,,0,0
222917109000000,47,PREP,P01,S01,tipPinch,52,193,375,212,337,,0,0
222917109000000,48,PREP,P01,S01,tipPinch,52,194,382,211,335,,0,0
222917125000000,49,PREP,P01,S01,tipPinch,52,193,375,211,336,,0,0
222917125000000,50,PREP,P01,S01,tipPinch,52,194,376,210,336,,0,0
222917140000000,51,PREP,P01,S01,tipPinch,52,194,373,210,336,,0,0
222917156000000,52,PREP,P01,S01,tipPinch,52,189,375,210,335,,0,0
222917156000000,53,PREP,P01,S01,tipPinch,52,193,375,211,336,,0,0
222917171000000,54,PREP,P01,S01,tipPinch,52,195,376,212,335,,0,0
222917187000000,55,PREP,P01,S01,tipPinch,52,193,377,211,335,,0,0
222917187000000,56,PREP,P01,S01,tipPinch,52,194,374,210,336,,0,0
222917203000000,57,PREP,P01,S01,tipPinch,52,193,375,210,335,,0,0
222917218000000,58,PREP,P01,S01,tipPinch,52,193,375,210,336,,0,0
222917218000000,59,PREP,P01,S01,tipPinch,52,193,375,210,337,,0,0
222917234000000,60,PREP,P01,S01,tipPinch,52,193,375,209,336,,0,0
222917250000000,61,PREP,P01,S01,tipPinch,52,195,375,209,336,,0,0
222917250000000,62,PREP,P01,S01,tipPinch,52,195,375,208,335,,0,0
222917265000000,63,PREP,P01,S01,tipPinch,52,194,376,209,336,,0,0
222917265000000,64,PREP,P01,S01,tipPinch,52,194,374,209,335,,0,0
222917281000000,65,PREP,P01,S01,tipPinch,52,193,375,210,335,,0,0
222917296000000,66,PREP,P01,S01,tipPinch,52,193,375,212,336,,0,0
222917296000000,67,PREP,P01,S01,tipPinch,52,192,374,209,336,,0,0
222917312000000,68,PREP,P01,S01,tipPinch,52,193,357,209,336,,0,0
222917328000000,69,PREP,P01,S01,tipPinch,52,194,357,209,335,,0,0
222917328000000,70,PREP,P01,S01,tipPinch,52,193,358,210,336,,0,0
222917343000000,71,PREP,P01,S01,tipPinch,52,196,359,210,336,,0,0
222917359000000,72,PREP,P01,S01,tipPinch,52,194,358,210,335,,0,0
222917359000000,73,PREP,P01,S01,tipPinch,52,194,362,211,337,,0,0
222917375000000,74,PREP,P01,S01,tipPinch,52,192,359,208,336,,0,0
222917390000000,75,PREP,P01,S01,tipPinch,52,194,359,214,337,,0,0
222917390000000,76,PREP,P01,S01,tipPinch,52,194,359,212,336,,0,0
222917406000000,77,PREP,P01,S01,tipPinch,52,194,357,214,337,,0,0
222917406000000,78,PREP,P01,S01,tipPinch,52,195,357,212,336,,0,0
222917421000000,79,PREP,P01,S01,tipPinch,52,194,356,213,336,,0,0
222917437000000,80,PREP,P01,S01,tipPinch,52,197,360,215,337,,0,0
222917437000000,81,PREP,P01,S01,tipPinch,52,196,360,216,337,,0,0
222917453000000,82,PREP,P01,S01,tipPinch,52,196,361,215,337,,0,0
222917468000000,83,PREP,P01,S01,tipPinch,52,197,361,215,336,,1,0
222917468000000,84,PREP,P01,S01,tipPinch,52,196,361,214,337,,1,0
222917484000000,85,PREP,P01,S01,tipPinch,52,196,360,216,337,,1,0
222917500000000,86,PREP,P01,S01,tipPinch,52,194,368,216,337,,1,0
222917500000000,87,PREP,P01,S01,tipPinch,52,197,369,216,336,,1,0
222917515000000,88,PREP,P01,S01,tipPinch,52,197,370,216,337,,1,0
222917515000000,89,PREP,P01,S01,tipPinch,52,194,370,217,337,,1,0
222917531000000,90,PREP,P01,S01,tipPinch,52,196,372,217,337,,1,0
222917546000000,91,PREP,P01,S01,tipPinch,52,195,370,217,337,,1,0
222917546000000,92,PREP,P01,S01,tipPinch,52,196,373,217,336,,1,0
222917562000000,93,PREP,P01,S01,tipPinch,52,198,372,218,338,,0,0
222917578000000,94,PREP,P01,S01,tipPinch,52,197,372,219,338,,0,0
222917578000000,95,PREP,P01,S01,tipPinch,52,201,372,219,348,,0,0
222917593000000,96,PREP,P01,S01,tipPinch,52,199,383,219,352,,0,0
222917609000000,97,PREP,P01,S01,tipPinch,52,201,386,220,351,,0,0
222917609000000,98,PREP,P01,S01,tipPinch,52,200,385,219,352,,0,0
222917625000000,99,PREP,P01,S01,tipPinch,52,197,383,218,353,,0,0
222917625000000,100,PREP,P01,S01,tipPinch,52,197,377,219,352,,0,0
222917640000000,101,PREP,P01,S01,tipPinch,52,199,370,219,353,,0,0
222917656000000,102,PREP,P01,S01,tipPinch,52,199,365,220,353,,0,0
222917656000000,103,PREP,P01,S01,tipPinch,52,200,367,220,355,,0,0
222917671000000,104,PREP,P01,S01,tipPinch,52,208,368,219,356,,0,0
222917687000000,105,PREP,P01,S01,tipPinch,52,200,369,219,357,,0,0
222917687000000,106,PREP,P01,S01,tipPinch,52,200,371,217,359,,0,0
222917703000000,107,PREP,P01,S01,tipPinch,52,199,368,221,360,,0,0
222917718000000,108,PREP,P01,S01,tipPinch,52,199,366,220,361,,0,0
222917718000000,109,PREP,P01,S01,tipPinch,52,200,370,221,360,,0,0
222917734000000,110,PREP,P01,S01,tipPinch,52,200,366,220,363,,0,0
222917750000000,111,PREP,P01,S01,tipPinch,52,200,366,220,367,,0,0
222917750000000,112,PREP,P01,S01,tipPinch,52,200,366,220,368,,0,0
222917765000000,113,PREP,P01,S01,tipPinch,52,203,366,221,371,,0,0
222917765000000,114,PREP,P01,S01,tipPinch,52,202,367,220,369,,0,0
222917781000000,115,PREP,P01,S01,tipPinch,52,203,367,220,371,,0,0
222917796000000,116,PREP,P01,S01,tipPinch,52,203,366,220,371,,0,0
222917796000000,117,PREP,P01,S01,tipPinch,52,203,365,220,374,,0,0
222917812000000,118,PREP,P01,S01,tipPinch,52,208,368,222,371,,0,0
222917828000000,119,PREP,P01,S01,tipPinch,52,204,367,215,372,,0,0
222917828000000,120,PREP,P01,S01,tipPinch,52,205,368,220,371,,0,0
222917843000000,121,PREP,P01,S01,tipPinch,52,206,365,220,372,,0,0
222917859000000,122,PREP,P01,S01,tipPinch,52,205,363,220,372,,0,0
222917859000000,123,PREP,P01,S01,tipPinch,52,207,363,221,372,,0,0
222917875000000,124,PREP,P01,S01,tipPinch,52,205,362,221,372,,0,0
222917890000000,125,PREP,P01,S01,tipPinch,52,205,360,221,371,,0,0
222917890000000,126,PREP,P01,S01,tipPinch,52,205,362,221,372,,0,0
222917906000000,127,PREP,P01,S01,tipPinch,52,205,362,221,372,,0,0
222917906000000,128,PREP,P01,S01,tipPinch,52,206,364,221,370,,0,0
222917921000000,129,PREP,P01,S01,tipPinch,52,209,365,221,373,,0,0
222917937000000,130,PREP,P01,S01,tipPinch,52,210,366,221,372,,0,0
222917937000000,131,PREP,P01,S01,tipPinch,52,211,367,221,373,,0,0
222917953000000,132,PREP,P01,S01,tipPinch,52,212,365,220,373,,0,0
222917968000000,133,PREP,P01,S01,tipPinch,52,213,364,221,372,,0,0
222917968000000,134,PREP,P01,S01,tipPinch,52,212,364,220,373,,0,0
222917984000000,135,PREP,P01,S01,tipPinch,52,212,364,221,372,,0,0
222918000000000,136,PREP,P01,S01,tipPinch,52,213,362,221,373,,0,0
222918000000000,137,PREP,P01,S01,tipPinch,52,213,364,221,371,,0,0
222918015000000,138,PREP,P01,S01,tipPinch,52,213,365,221,372,,0,0
222918015000000,139,PREP,P01,S01,tipPinch,52,213,364,220,372,,0,0
222918031000000,140,PREP,P01,S01,tipPinch,52,213,365,222,372,,0,0
222918046000000,141,PREP,P01,S01,tipPinch,52,212,365,221,372,,0,0
222918046000000,142,PREP,P01,S01,tipPinch,52,211,362,221,370,,0,0
222918062000000,143,PREP,P01,S01,tipPinch,52,211,361,221,371,,0,0
222918078000000,144,PREP,P01,S01,tipPinch,52,211,362,221,371,,0,0
222918078000000,145,PREP,P01,S01,tipPinch,52,211,362,220,372,,0,0
222918093000000,146,PREP,P01,S01,tipPinch,52,213,363,221,372,,0,0
222918109000000,147,PREP,P01,S01,tipPinch,52,214,363,221,371,,0,0
222918109000000,148,PREP,P01,S01,tipPinch,52,215,365,221,372,,0,0
222918125000000,149,PREP,P01,S01,tipPinch,52,213,362,221,372,,0,0
222918125000000,150,PREP,P01,S01,tipPinch,52,212,364,221,372,,0,0
222918140000000,151,PREP,P01,S01,tipPinch,52,213,363,220,372,,0,0
222918156000000,152,PREP,P01,S01,tipPinch,52,213,361,221,372,,0,0
222918156000000,153,PREP,P01,S01,tipPinch,52,213,364,221,373,,0,0
222918171000000,154,PREP,P01,S01,tipPinch,52,211,361,221,372,,0,0
222918187000000,155,PREP,P01,S01,tipPinch,52,213,360,221,371,,0,0
222918187000000,156,PREP,P01,S01,tipPinch,52,213,362,220,371,,0,0
222918203000000,157,PREP,P01,S01,tipPinch,52,213,360,220,371,,0,0
222918218000000,158,PREP,P01,S01,tipPinch,52,213,362,221,369,,0,0
222918218000000,159,PREP,P01,S01,tipPinch,52,213,361,220,368,,0,0
222918234000000,160,PREP,P01,S01,tipPinch,52,213,364,220,362,,0,0
222918250000000,161,PREP,P01,S01,tipPinch,52,214,364,220,352,,0,0
222918250000000,162,PREP,P01,S01,tipPinch,52,207,364,220,349,,0,0
222918265000000,163,PREP,P01,S01,tipPinch,52,206,365,219,345,,0,0
222918265000000,164,PREP,P01,S01,tipPinch,52,204,365,219,343,,0,0
222918281000000,165,PREP,P01,S01,tipPinch,52,204,365,219,343,,0,0
222918296000000,166,PREP,P01,S01,tipPinch,52,199,366,219,343,,0,0
222918296000000,167,PREP,P01,S01,tipPinch,52,199,366,219,342,,0,0
222918312000000,168,PREP,P01,S01,tipPinch,52,200,366,219,341,,0,0
222918328000000,169,PREP,P01,S01,tipPinch,52,200,364,219,340,,0,0
222918328000000,170,PREP,P01,S01,tipPinch,52,200,366,219,342,,0,0
222918343000000,171,PREP,P01,S01,tipPinch,52,199,367,219,340,,0,0
222918359000000,172,PREP,P01,S01,tipPinch,52,195,366,219,340,,0,0
