t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
223455671000000,0,PREP,P01,S01,freeform,75,218,401,240,364,PREP_START,0,0
223455671000000,1,PREP,P01,S01,freeform,75,219,400,243,363,,0,0
223455687000000,2,PREP,P01,S01,freeform,75,219,401,241,364,,0,0
223455703000000,3,PREP,P01,S01,freeform,75,219,404,240,364,,0,0
223455703000000,4,PREP,P01,S01,freeform,75,220,402,241,364,,0,0
223455718000000,5,PREP,P01,S01,freeform,75,219,404,239,365,,0,0
223455734000000,6,PREP,P01,S01,freeform,75,219,404,238,366,,0,0
223455734000000,7,PREP,P01,S01,freeform,75,218,405,238,360,,0,0
223455750000000,8,PREP,P01,S01,freeform,75,212,405,239,359,,0,0
223455765000000,9,PREP,P01,S01,freeform,75,220,406,238,359,,0,0
223455765000000,10,PREP,P01,S01,freeform,75,219,405,241,361,,0,0
223455781000000,11,PREP,P01,S01,freeform,75,211,404,238,360,,0,0
223455781000000,12,PREP,P01,S01,freeform,75,219,402,238,357,,0,0
223455796000000,13,PREP,P01,S01,freeform,75,222,403,238,354,,0,0
223455812000000,14,PREP,P01,S01,freeform,75,219,404,237,355,,0,0
223455812000000,15,PREP,P01,S01,freeform,75,221,402,237,359,,0,0
223455828000000,16,PREP,P01,S01,freeform,75,219,402,237,360,,0,0
223455843000000,17,PREP,P01,S01,freeform,75,220,402,236,359,,0,0
223455843000000,18,PREP,P01,S01,freeform,75,219,401,236,358,,0,0
223455859000000,19,PREP,P01,S01,freeform,75,218,400,235,361,,0,0
223455859000000,20,PREP,P01,S01,freeform,75,219,402,236,355,,0,0
223455875000000,21,PREP,P01,S01,freeform,75,219,401,236,362,,0,0
223455890000000,22,PREP,P01,S01,freeform,75,219,401,235,358,,0,0
223455890000000,23,PREP,P01,S01,freeform,75,219,401,234,354,,0,0
223455906000000,24,PREP,P01,S01,freeform,75,220,401,233,359,,0,0
223455921000000,25,PREP,P01,S01,freeform,75,219,400,231,362,,0,0
223455921000000,26,PREP,P01,S01,freeform,75,222,399,231,364,,0,0
223455937000000,27,PREP,P01,S01,freeform,75,219,400,229,365,,0,0
223455953000000,28,PREP,P01,S01,freeform,75,219,401,229,366,,0,0
223455953000000,29,PREP,P01,S01,freeform,75,219,398,228,365,,0,0
223455968000000,30,PREP,P01,S01,freeform,75,218,397,225,366,,0,0
223455984000000,31,PREP,P01,S01,freeform,75,219,396,226,358,,0,0
223455984000000,32,PREP,P01,S01,freeform,75,219,397,226,355,,0,0
223456000000000,33,PREP,P01,S01,freeform,75,218,388,225,356,,0,0
223456000000000,34,PREP,P01,S01,freeform,75,216,401,224,357,,0,0
223456015000000,35,PREP,P01,S01,freeform,75,217,401,224,358,,0,0
223456031000000,36,PREP,P01,S01,freeform,75,218,401,224,357,,0,0
